,y,p,c,var,data_uncertainty,model_uncertainty,total_uncertainty
37,1.7160032987594604,2.9562525749206543,1.4313040555835825,0.2687242605836369,0.5440082750964398,0.26872426058363696,0.8127325356800768
38,0.7047223448753357,0.2723757028579712,1.5745088875848967,0.3104928715380834,0.5893001101131304,0.3104928715380834,0.8997929816512138
39,2.1003706455230713,2.0860018730163574,0.5702795729051506,0.04749796288469134,0.12517768552841624,0.04749796288469133,0.17267564841310756
40,3.574031352996826,1.8866215944290161,5.812708699904283,2.521599182804347,3.778831276583372,2.521599182804347,6.300430459387719
41,-0.5985994338989258,1.7190221548080444,2.044786662086518,0.4725748332590374,0.8473016550434707,0.47257483325903743,1.319876488302508
42,0.4471580386161804,0.5936067700386047,1.1523542792628385,0.1889053326742705,0.3970554988026058,0.1889053326742705,0.5859608314768763
43,3.4199557304382324,2.5704855918884277,0.858441358922517,0.09329971337215918,0.22252052732314725,0.0932997133721592,0.31582024069530645
44,0.45178642868995667,0.8780783414840698,0.8661043968681811,0.0951367319980754,0.2309428754318391,0.0951367319980754,0.3260796074299145
45,-1.0,-0.11215518414974213,1.3431073875792696,0.233558580310387,0.4733352488730656,0.233558580310387,0.7068938291834526
46,-2.187086582183838,0.18348266184329987,2.469529755026534,0.720140461253486,1.2237247640425155,0.720140461253486,1.9438652252960016
47,2.5774917602539062,2.058292865753174,0.9516487579828316,0.09768157062737073,0.2249215754345187,0.09768157062737073,0.32260314606188945
48,0.08026562631130219,1.384284257888794,3.0611937662213493,0.9352571907883644,1.5145060154388088,0.9352571907883643,2.449763206227173
49,-1.1023728847503662,-0.8786708116531372,1.591716051012217,0.24071859820455024,0.5078942932969068,0.24071859820455022,0.748612891501457
50,4.20412015914917,3.480104446411133,1.2194620410204964,0.1521824168293587,0.3339071268976274,0.1521824168293587,0.4860895437269861
51,3.591064691543579,2.1434521675109863,0.8819374372212739,0.0970685040721399,0.22412569250816736,0.09706850407213989,0.32119419658030723
52,1.07918119430542,0.05820673331618309,2.6618256242701954,0.7394436391501066,1.2766373920279703,0.7394436391501066,2.016081031178077
53,1.2148438692092896,2.051290988922119,3.552911211059522,1.0245984776304036,1.836744490632652,1.0245984776304036,2.8613429682630556
54,2.724275827407837,2.984739303588867,1.2068711532014875,0.1807495936674206,0.39520119962931527,0.18074959366742058,0.5759507932967358
55,-0.7212464213371277,0.2913110554218292,5.802802458446483,2.2620450505642737,3.5420197808958704,2.2620450505642737,5.804064831460144
56,3.612783908843994,3.7907614707946777,1.053005751636784,0.1272483904836975,0.29600535870299033,0.1272483904836975,0.4232537491866878
57,-4.17587423324585,-2.716737747192383,1.1508252970166115,0.2039843473316887,0.4634851341296419,0.20398434733168866,0.6674694814613306
58,0.80955970287323,1.9554990530014038,1.6303441163566341,0.28726709885321217,0.6012698128266544,0.2872670988532122,0.8885369116798666
59,2.477121353149414,1.2111856937408447,1.1439640253355605,0.15920747460331724,0.3509893451666922,0.15920747460331722,0.5101968197700094
60,4.9190778732299805,3.3522984981536865,1.485061694009371,0.24881883023567214,0.5044092066003114,0.24881883023567214,0.7532280368359836
61,1.8129132986068726,1.4899669885635376,1.4725529540802647,0.2443530258640023,0.4957936983968175,0.2443530258640023,0.7401467242608197
62,2.0,0.9622561931610107,0.8832426356328508,0.08947575059360914,0.22521871640789481,0.08947575059360914,0.31469446700150394
63,2.397939920425415,3.744157075881958,1.1065956310715805,0.15711678079549724,0.34479838959483955,0.1571167807954972,0.5019151703903367
64,2.602060079574585,2.137373685836792,0.9626794682254032,0.10368295781291456,0.2433354357029083,0.10368295781291456,0.34701839351582286
65,-1.7772835493087769,0.5196388363838196,2.110787329525192,0.5254893222387422,0.9514866330821251,0.5254893222387423,1.4769759553208675
66,2.2304489612579346,2.1145851612091064,1.447437576538463,0.3166067817511841,0.5973609726591012,0.3166067817511841,0.9139677544102853
67,0.4183012843132019,0.1287243515253067,1.0198266757533287,0.14487830662928908,0.3189112419368996,0.14487830662928908,0.4637895485661887
68,1.008600115776062,0.591796338558197,1.15540184088184,0.1755267087267616,0.37794823666324023,0.1755267087267616,0.5534749453900019
69,-1.4858951568603516,0.4551481604576111,2.8012286193934584,0.7886812987026806,1.3778611870334665,0.7886812987026806,2.166542485736147
70,0.6334684491157532,1.3543376922607422,2.003691917803354,0.4125095249193546,0.8079947744752602,0.4125095249193546,1.220504299394615
71,1.1303337812423706,0.5801743268966675,3.812519001128423,1.2037855013601857,2.038428549000051,1.2037855013601857,3.2422140503602366
72,2.8512582778930664,3.0322980880737305,3.7209918969621816,1.0117903647867046,1.8195534200067964,1.0117903647867046,2.831343784793501
73,1.653212547302246,0.7475723028182983,2.672076654175659,0.7053685869466083,1.2751427506947508,0.7053685869466083,1.9805113376413592
74,-0.7367586493492126,0.008708484470844269,0.6005589084692471,0.042116922121547704,0.11631911009805941,0.042116922121547704,0.15843603221960711
75,2.487138271331787,2.547273635864258,1.6725993925930007,0.3203567819161062,0.639517506744692,0.3203567819161062,0.9598742886607983
76,2.663700819015503,2.0898690223693848,0.6454429313920281,0.05934237458532399,0.14774846399703298,0.059342374585323994,0.20709083858235697
77,1.3617278337478638,1.538623571395874,1.0753696371228931,0.14027996118235284,0.3195803435053196,0.14027996118235284,0.45986030468767247
78,2.615950107574463,2.0102288722991943,1.6874362249015924,0.3363718284915311,0.6433999886108683,0.3363718284915311,0.9797718171023995
79,3.4474680423736572,2.5627522468566895,1.416669287096833,0.24047448884342373,0.49518989509778183,0.24047448884342376,0.7356643839412056
80,3.301029920578003,3.2504823207855225,1.1117192890365613,0.1362402996209156,0.3081893741191792,0.1362402996209156,0.4444296737400948
81,2.6901960372924805,1.4622548818588257,1.887341654687303,0.4015505881444776,0.7889184877597262,0.4015505881444776,1.1904690759042038
82,4.086359977722168,2.878871440887451,0.8882773033216539,0.10105792616439907,0.23764720991547522,0.10105792616439907,0.3387051360798743
83,3.4756712913513184,1.746258020401001,0.9697846747262053,0.12700923181244755,0.2905882937956397,0.12700923181244755,0.41759752560808727
84,-0.3565473258495331,0.4157549738883972,1.3491838774120126,0.2452255481703359,0.49400684293488034,0.2452255481703359,0.7392323911052162
85,0.04139268398284912,-0.23943297564983368,1.3793508575156777,0.24684358755250885,0.5035725619060686,0.24684358755250885,0.7504161494585775
86,-0.8538719415664673,-0.8310041427612305,1.0157782724748923,0.11809100613493013,0.28301744119569244,0.11809100613493013,0.40110844733062256
87,1.3483048677444458,1.1365095376968384,1.7807007729186566,0.3551426746187091,0.6519800850641293,0.355142674618709,1.0071227596828383
88,1.2095149755477905,2.666673183441162,8.874403761391164,3.9709898622044055,5.878955273672126,3.9709898622044055,9.849945135876531
89,1.2304489612579346,1.4440003633499146,0.8656241598746408,0.0863259112357078,0.21201582828258508,0.0863259112357078,0.2983417395182929
90,0.5051499605178833,0.5096326470375061,1.3343246279423135,0.22668197084321612,0.46812325164143687,0.22668197084321615,0.694805222484653
91,1.3010300397872925,1.3155148029327393,1.169870928557074,0.1698060050585296,0.380794714413581,0.1698060050585296,0.5506007194721105
92,0.2988530695438385,-0.1426842361688614,1.3694785422775382,0.24549994830634447,0.4938694741315495,0.2454999483063445,0.739369422437894
93,3.2355284690856934,3.087794780731201,1.2001399052686281,0.1933461156060941,0.4091517146209935,0.1933461156060941,0.6024978302270876
94,1.2218488454818726,2.417638063430786,1.6548717132575064,0.26699966254015883,0.5395859230914596,0.2669996625401589,0.8065855856316184
95,0.16435284912586212,0.6034219264984131,0.8487534788203603,0.09379735872258016,0.22530049065700503,0.09379735872258016,0.3190978493795852
96,2.8016324043273926,2.4993488788604736,0.5875364623396223,0.044053005725647756,0.11510845216831132,0.044053005725647756,0.15916145789395908
97,1.903090000152588,1.8831692934036255,1.4385489955202841,0.23381661434101902,0.4846989877681842,0.23381661434101902,0.7185156021092032
98,-0.9586073160171509,0.3986682891845703,1.9809428555196142,0.49829570399051826,0.8864243003704304,0.49829570399051826,1.3847200043609487
99,2.029383659362793,2.829963207244873,0.8198708404500552,0.08880611693089979,0.20974154194782074,0.08880611693089979,0.29854765887872053
100,2.790167808532715,2.37803316116333,2.6096566822913636,0.7668126300628586,1.3364716190637302,0.7668126300628586,2.103284249126589
101,1.8959747552871704,1.408135175704956,0.8638235870681046,0.09021189469566578,0.22218450315149388,0.09021189469566578,0.31239639784715967
102,3.207365036010742,2.3744378089904785,0.813675564925068,0.08781262351374512,0.2132052999737175,0.08781262351374512,0.30101792348746265
103,2.698970079421997,2.9105753898620605,1.044233784188003,0.14990280289083407,0.33957167962069323,0.14990280289083407,0.4894744825115273
104,2.462398052215576,1.946912407875061,3.7167602764069834,1.097059660299003,1.8543902713025895,1.097059660299003,2.9514499316015925
105,-0.20065945386886597,-1.1787554025650024,1.16832492230352,0.2031295828275692,0.4150304924984555,0.2031295828275692,0.6181600753260248
106,2.698970079421997,2.5862293243408203,1.3623028860762247,0.23059233224195452,0.4884566912962906,0.2305923322419545,0.7190490235382451
107,1.6253124475479126,1.0016642808914185,1.604349438003235,0.31049260478102775,0.6269355903796843,0.31049260478102775,0.937428195160712
108,1.4471579790115356,0.9923945665359497,3.153771810146522,0.8736609917569871,1.503298909183123,0.8736609917569872,2.3769599009401103
109,1.1461280584335327,1.5317801237106323,0.7878661592107028,0.07173952163147237,0.1868303996743921,0.07173952163147237,0.2585699213058645
110,0.9344984292984009,0.9454765915870667,0.6746172976545602,0.05964743224970147,0.15473103416047868,0.05964743224970147,0.21437846641018016
111,0.4471580386161804,0.7569447159767151,0.8148660875935515,0.09183579696049744,0.2191830655949403,0.09183579696049744,0.31101886255543776
112,0.7923917174339294,1.1503428220748901,0.9449576168156663,0.11707504229200015,0.2729131271368475,0.11707504229200015,0.3899881694288477
113,-0.3979400098323822,0.4657061994075775,1.0874751353717564,0.1681252865303264,0.35770511569433705,0.1681252865303264,0.5258304022246635
114,-0.7367586493492126,0.38275617361068726,1.8721963746138266,0.4138153529389621,0.7777485551581839,0.4138153529389621,1.1915639080971459
115,-1.096909999847412,-0.021830398589372635,0.968894872097327,0.14387815539991639,0.3118441728704988,0.14387815539991639,0.4557223282704152
116,-1.221848726272583,-1.5414001941680908,1.3872555280960792,0.2638249952556519,0.5203942282286397,0.26382499525565195,0.7842192234842916
117,2.71600341796875,2.2716822624206543,1.1454133894766074,0.1427203951199309,0.31391671960007866,0.1427203951199309,0.45663711472000956
118,3.3617279529571533,2.642050266265869,1.4027438896965474,0.2354802262635349,0.4934222006225744,0.23548022626353488,0.7289024268861093
119,3.8450980186462402,2.5029358863830566,2.711009632936173,0.7698856366207345,1.3715179324499764,0.7698856366207345,2.141403569070711
120,1.8129132986068726,1.7382547855377197,2.220530055116618,0.5316529310058453,0.9752635969610478,0.5316529310058453,1.5069165279668932
121,0.5403294563293457,0.5297561883926392,1.2025482685338937,0.1767266789475323,0.3790411386197367,0.17672667894753227,0.555767817567269
122,5.044147491455078,3.479806661605835,1.6906187353757889,0.34932986460215515,0.6711606580711211,0.34932986460215515,1.0204905226732763
123,0.5563024878501892,0.8133115768432617,0.785103933923266,0.07880390392703969,0.19721556701793966,0.07880390392703968,0.27601947094497936
124,2.3908467292785645,1.2894270420074463,0.7372329141209772,0.06621745109588326,0.17196904933737228,0.06621745109588327,0.23818650043325557
125,1.5763413906097412,1.3002700805664062,2.4928982070887296,0.592686644723395,1.0869864534905902,0.592686644723395,1.6796730982139851
126,-0.3979400098323822,0.9366607666015625,1.0101620425599782,0.13686818002462017,0.30376336901611417,0.13686818002462017,0.4406315490407343
127,-1.6197887659072876,-0.8815915584564209,2.8339106060865804,0.8006547407615147,1.4194350597509344,0.8006547407615148,2.220089800512449
128,1.0,0.8027802109718323,1.2525537754709932,0.19529346115389387,0.41246025333796277,0.1952934611538939,0.6077537144918567
129,-0.3565473258495331,1.640848159790039,0.6254721558455562,0.04604826141065683,0.1264950013006245,0.04604826141065682,0.17254326271128131
130,-0.1426675021648407,0.4884521961212158,0.9274455798007315,0.12864678449351913,0.2823482754688046,0.12864678449351913,0.4109950599623237
131,0.34752514958381653,0.6175255179405212,0.7467443965208581,0.07800446417950228,0.18886387222408418,0.07800446417950228,0.2668683364035865
132,1.3222192525863647,0.22387972474098206,4.352720809197217,1.610183325234634,2.41692440397841,1.6101833252346343,4.027107729213045
133,1.1522883176803589,1.4027787446975708,3.723853544460432,1.2294592438904521,2.0236181335944234,1.229459243890452,3.2530773774848756
134,2.15836238861084,1.5970118045806885,0.8830150979415139,0.08272904020552434,0.21258674380232354,0.08272904020552432,0.29531578400784786
135,1.3424227237701416,1.3739604949951172,0.9923478489845763,0.13513886019262517,0.2997282850393837,0.13513886019262514,0.43486714523200887
136,2.5250449180603027,1.594287633895874,1.164121998224369,0.15556621090710315,0.33676549402866074,0.15556621090710313,0.49233170493576384
137,-3.477121591567993,-1.6222448348999023,1.0797415639321613,0.15064844383424056,0.3338424230478837,0.15064844383424056,0.4844908668821243
138,0.2787536084651947,1.675880789756775,2.719117982936428,0.7354999515053467,1.3339229246630144,0.7354999515053467,2.0694228761683613
139,2.491361618041992,1.1814651489257812,1.6691248814367687,0.3967689922488471,0.7195773842559681,0.3967689922488471,1.1163463765048152
140,1.4014005661010742,0.4862712025642395,1.272390443297916,0.2084792522177799,0.42927081218670454,0.2084792522177799,0.6377500644044845
141,2.1003706455230713,1.7310919761657715,1.4799355428871648,0.24835450075112478,0.5246198569539662,0.24835450075112478,0.7729743577050909
142,0.0791812464594841,0.9989930987358093,4.731658923191557,1.7024780070015417,2.7440832006720495,1.7024780070015417,4.446561207673591
143,2.834632635116577,1.319122552871704,0.7887789076155062,0.0829283478311372,0.20138217503687703,0.0829283478311372,0.2843105228680142
144,-1.5528420209884644,1.4110407829284668,1.074191421531397,0.15054112024478686,0.3307633234052682,0.15054112024478686,0.4813044436500551
145,4.431363582611084,2.654893398284912,1.117639720229604,0.14987136188107636,0.33960661707987816,0.14987136188107636,0.4894779789609545
146,2.9912259578704834,2.6755785942077637,1.0752064155233154,0.14127381200534952,0.32046180357887377,0.1412738120053495,0.46173561558422327
147,0.36172783374786377,-0.0932488888502121,1.8100071939170297,0.3773203626434802,0.7274408136336635,0.3773203626434802,1.1047611762771437
148,-0.2757241427898407,2.6226863861083984,1.152158798141778,0.1550093061491887,0.3392325704074532,0.1550093061491887,0.49424187655664187
149,2.113943338394165,1.312059998512268,1.3311738018098513,0.21234934105757888,0.4341352909134383,0.21234934105757888,0.6464846319710171
150,-3.207608222961426,-2.6194686889648438,0.9152420415456886,0.12771666748998747,0.2940248458266185,0.12771666748998747,0.4217415133166059
151,2.792391777038574,2.4920897483825684,1.3013181639387326,0.20881288049048202,0.4446643720855252,0.20881288049048202,0.6534772525760072
152,2.416640520095825,1.5384461879730225,1.535618738376002,0.2711344500236945,0.5706913498713451,0.2711344500236945,0.8418257998950396
153,-2.096909999847412,-0.36790740489959717,4.142568969294527,1.266851133929804,2.1684839896095816,1.266851133929804,3.4353351235393856
154,-1.1307682991027832,-1.1771645545959473,1.1629521257850106,0.14894102533019457,0.3407433470718553,0.14894102533019457,0.4896843724020499
155,3.146127939224243,3.6345324516296387,0.9789702092192196,0.12264981546987372,0.27875177110459104,0.1226498154698737,0.40140158657446473
156,0.11058971285820007,1.238534927368164,1.0791600164454838,0.14965700638609464,0.3395025343216137,0.14965700638609464,0.48915954070770834
157,2.9797940254211426,0.8795315623283386,6.013493286933393,2.360303900267247,3.6690909678483394,2.360303900267247,6.0293948681155864
158,1.3979400396347046,1.596121072769165,11.777601924754993,6.11057181857051,8.309234114695697,6.11057181857051,14.419805933266208
159,2.7558748722076416,3.6675896644592285,1.0632307027200756,0.13215137272608668,0.3056482556631183,0.13215137272608668,0.437799628389205
160,-4.28399658203125,-0.37877821922302246,0.6933494978362245,0.05649585551088744,0.16251740727690153,0.056495855510887434,0.21901326278778896
161,2.681241273880005,2.421818733215332,0.9585178846544224,0.12604399324043838,0.29321838344121876,0.12604399324043838,0.4192623766816571
162,-0.6197887659072876,-0.0939779132604599,1.2252751258725116,0.18797557667003867,0.3963234234378503,0.1879755766700387,0.584299000107889
163,1.1249386072158813,2.2717723846435547,0.8339006062636809,0.10798216478087481,0.2520833676601605,0.10798216478087481,0.3600655324410353
164,4.380211353302002,0.6395261883735657,18.37524140036885,11.341365782194702,14.325150997844666,11.3413657821947,25.666516780039366
165,-1.721246361732483,-0.7611644268035889,5.230133891918379,1.7258702146011455,2.8495096959353043,1.7258702146011458,4.57537991053645
166,-0.8538719415664673,-0.43767645955085754,0.8040244265228076,0.09060876682641626,0.21766141511918874,0.09060876682641626,0.308270181945605
167,-0.15490196645259857,-1.4558236598968506,1.619251390105611,0.36202226514516017,0.6817235783380757,0.36202226514516017,1.0437458434832358
168,2.0,1.7173666954040527,0.7971259992381029,0.07192570281893715,0.18723573478006728,0.07192570281893716,0.25916143759900445
169,2.778151273727417,3.438486099243164,2.1626184536368793,0.5461021452565268,0.9864355263151767,0.5461021452565269,1.5325376715717036
170,0.778151273727417,0.03885394707322121,7.5936931813584145,3.653410149838723,5.008510186783552,3.653410149838723,8.661920336622275
171,1.8129132986068726,1.6319494247436523,2.0620888353009663,0.42362271632970316,0.8282353523561621,0.42362271632970316,1.2518580686858654
172,2.832125425338745,2.246188163757324,0.9661353483603451,0.1066747372057694,0.2429469233811908,0.10667473720576941,0.3496216605869602
173,2.872738838195801,1.7440179586410522,1.1852618198348643,0.16834651670537143,0.37695054208001294,0.1683465167053714,0.5452970587853844
174,-0.5528419613838196,0.5709585547447205,1.2109478044686477,0.19279405734948213,0.4083591014620642,0.19279405734948213,0.6011531588115464
175,1.0492180585861206,0.3465350270271301,1.2188749886197674,0.19084111252872737,0.39499781963084096,0.19084111252872737,0.5858389321595683
176,-1.6777807474136353,-0.6941579580307007,1.0928932204698498,0.1473757500295854,0.32836208493083247,0.1473757500295854,0.4757378349604179
177,1.0413926839828491,0.9865269660949707,0.8824296030193818,0.09551332632851274,0.23624788724002255,0.09551332632851274,0.3317612135685353
178,1.8228216171264648,1.58515202999115,1.4523093440351735,0.24632027066764728,0.5195395959900632,0.24632027066764728,0.7658598666577104
179,4.463892936706543,3.3627190589904785,9.909885488704537,4.784970638232628,7.181425461070115,4.784970638232628,11.966396099302743
180,-0.06550154834985733,0.03686709329485893,0.9734130631573481,0.12600857566363072,0.2868975463943074,0.12600857566363072,0.41290612205793814
181,-0.6989700198173523,-0.47031843662261963,2.023245820862587,0.44572561465434085,0.8387368904049656,0.4457256146543409,1.2844625050593064
182,-0.2839966416358948,-0.5558624863624573,1.3910513492641128,0.23389735619291394,0.48682434624562787,0.2338973561929139,0.7207217024385417
183,0.9777235984802246,0.801173746585846,2.829443028625621,0.8684956907392412,1.4578416069064775,0.8684956907392412,2.3263372976457184
184,-1.8239086866378784,-2.0236616134643555,1.7184917815126641,0.38853664773573576,0.741940187688043,0.38853664773573576,1.1304768354237789
185,3.5542469024658203,2.8208179473876953,2.9276247677237897,0.6574874676713431,1.1951040940443287,0.6574874676713433,1.852591561715672
186,1.785329818725586,1.467092752456665,0.8045110616931861,0.09148023443002783,0.21460728236575755,0.09148023443002783,0.3060875167957854
187,1.3010300397872925,1.271325945854187,0.6239575874505416,0.04974338521854598,0.1350003921262265,0.04974338521854598,0.1847437773447725
188,2.5314788818359375,1.8931118249893188,1.3575799058139537,0.23178537563706797,0.4815728255592034,0.23178537563706797,0.7133582011962714
189,4.790285110473633,3.180884599685669,1.4089821821113424,0.24471787263774203,0.5015248304950265,0.24471787263774206,0.7462427031327685
190,-0.03151705116033554,1.5115944147109985,4.446786716965743,1.656266647743827,2.5680948052097494,1.6562666477438273,4.224361452953577
191,1.1461280584335327,1.7129006385803223,1.041447346690603,0.10278587350356863,0.2573953532909707,0.10278587350356863,0.36018122679453934
192,0.26481783390045166,0.08656260371208191,2.246599196774662,0.6209375881195027,1.054553926933038,0.6209375881195027,1.6754915150525407
193,0.04139268398284912,0.4984104037284851,0.8536746138156792,0.09391451717311883,0.22691954059306804,0.09391451717311883,0.3208340577661869
194,0.5797836184501648,0.8093792200088501,0.6772448017448317,0.06358816200262025,0.16160959244211565,0.06358816200262024,0.2251977544447359
195,7.7558746337890625,7.330449104309082,32.36823537330597,21.893930544421533,29.6855639089877,21.893930544421533,51.57949445340923
196,1.3802112340927124,1.4582345485687256,1.6617782593571782,0.2859402231982394,0.5649944495482332,0.2859402231982395,0.8509346727464726
197,-0.15490196645259857,1.4351975917816162,37.32572962422791,30.796080319523494,35.314592953542366,30.796080319523497,66.11067327306586
198,-1.3979400396347046,-0.033101800829172134,2.415698833335731,0.6010351798098093,1.0873458747012834,0.6010351798098094,1.6883810545110927
199,1.7723217010498047,1.0246143341064453,1.1723909743170993,0.18301673568413016,0.3974110178210178,0.18301673568413013,0.5804277535051479
200,3.3617279529571533,3.2686381340026855,0.6990339397316974,0.07611104855740707,0.18877028183027436,0.07611104855740707,0.2648813303876814
201,2.505150079727173,1.6760914325714111,0.6777445709107852,0.04799810028362258,0.13703956665178052,0.04799810028362257,0.18503766693540308
202,0.14612802863121033,2.7466819286346436,0.9433186543006781,0.1067756396905095,0.24072205537789437,0.1067756396905095,0.3474976950684039
203,-0.3010300099849701,0.6063741445541382,1.7265936327284495,0.37481442083839717,0.7018237622388672,0.3748144208383971,1.0766381830772644
204,2.004321336746216,2.0325026512145996,3.197737942680159,0.8985225831280373,1.6196775816112743,0.8985225831280373,2.5182001647393117
205,-1.1549019813537598,-0.4335055351257324,0.7955420218201623,0.0909076313419117,0.21666621084161428,0.0909076313419117,0.30757384218352596
206,2.1072099208831787,2.619760513305664,1.0934418139770867,0.137708284749946,0.3090890579226557,0.137708284749946,0.4467973426726017
207,0.778151273727417,0.5620424151420593,0.7510492566131977,0.07517625584419918,0.1880659959827052,0.07517625584419918,0.2632422518269044
208,-1.3565473556518555,0.24150466918945312,5.202336320428407,2.2732681343958903,3.225526364649907,2.27326813439589,5.498794499045797
209,0.860338032245636,3.3994300365448,0.922072950111749,0.1114881255537953,0.25876788443237975,0.1114881255537953,0.370256009986175
210,1.2723058462142944,0.2050899863243103,3.3105881267072625,1.002328871920794,1.679878813053161,1.0023288719207941,2.682207684973955
211,2.9912259578704834,3.2720441818237305,1.1081590631287226,0.1483631968463233,0.32952434576380396,0.1483631968463233,0.4778875426101272
212,2.9190781116485596,1.2948296070098877,1.2857477721112285,0.1911976086891834,0.41537423205634083,0.1911976086891834,0.6065718407455243
213,-1.0963674783706665,-0.5051158666610718,0.9112388365141842,0.12626627457940057,0.2732745714464391,0.12626627457940057,0.3995408460258396
214,-1.6989699602127075,-0.870821475982666,2.5675947856608046,0.6694547232507457,1.1505190848368103,0.6694547232507457,1.819973808087556
215,-0.3979400098323822,-0.929471492767334,3.4222851122111004,1.1149760074567983,1.7886612646821867,1.114976007456798,2.903637272138985
216,1.9809119701385498,-1.026171088218689,2.0008525441204013,0.43686058798321536,0.821882477082993,0.43686058798321536,1.2587430650662084
